order_id,order_date,order_month,order_year,customer_name,product_name,category,quantity,price,discount,net_revenue,profit
3605,2024-04-27,April,2024,"Aarini ben","Apple AirPods Pro",Electronics,3,36571.99,NULL,NULL,NULL
3605,2024-04-27,April,2024,"Aarini ben","OnePlus Nord CE3",Electronics,7,28729.75,NULL,NULL,NULL
1549,2026-03-13,March,2026,"Aarini ben","Nike Running Shoes",Sports,3,99999.99,49.87,299950.10,255559.76
899,2026-03-23,March,2026,"Aarini ben","Levis 511 Jeans",Clothing,1,7928.07,0.00,7928.07,-5676.64
509,2025-11-28,November,2025,"Aarini ben","Logitech MX Master 3",Electronics,999,18841.53,19.12,18822669.35,-980177320.66
509,2025-11-28,November,2025,"Aarini ben","Titan Watch",Others,4,25744.41,22.13,102955.51,-152903.41
2,2025-03-27,March,2025,"Aarini ben","Mamaearth Face Wash",Beauty,3,22414.34,27.84,67215.18,-5527.17
2667,2025-02-15,February,2025,"Veda dube","Mamaearth Face Wash",Beauty,4,28457.11,31.25,113797.19,16807.39
2544,2024-07-07,July,2024,"Veda dube","Wings of Fire",Books,1,10000.00,2.14,9997.86,-2.14
2544,2024-07-07,July,2024,"Veda dube","Levis 511 Jeans",Clothing,5,39961.95,16.08,199793.67,149793.67
2544,2024-07-07,July,2024,"Veda dube","OnePlus Nord CE3",Electronics,7,35972.19,28.79,251776.54,141412.65
1289,2026-03-19,March,2026,"Veda dube","LEGO Classic Set",Toys,9,22890.03,53.88,205956.39,18944.04
3862,2025-12-13,December,2025,"Timothy chokshi","W Women Kurta",Clothing,NULL,32580.56,53.08,NULL,NULL
2473,2025-03-08,March,2025,"Timothy chokshi","Redmi Note 13",Electronics,999,37088.23,27.56,37051114.21,27061114.21
1134,2025-12-02,December,2025,"Timothy chokshi","Nike Running Shoes",Sports,1,18345.46,-10.00,18355.46,-16226.80
3624,2025-03-31,March,2025,"Bachittar bir","Fire-Boltt Phoenix",Electronics,9,13639.86,NULL,NULL,NULL
3288,2025-01-07,January,2025,"Bachittar bir","H&M Basic T-Shirt",Clothing,6,10000.00,NULL,NULL,NULL
1643,2025-08-15,August,2025,"Nachiket warrior","W Women Kurta",Clothing,4,15008.54,-10.00,60044.16,20044.16
3438,2024-04-23,April,2024,"Darsh keer","Boldfit Yoga Mat",Sports,5,31469.54,50.39,157297.31,82988.01
3111,0000-00-00,NULL,0,"Darsh keer","Milton Flask","Home & Kitchen",4,10000.00,2.00,39998.00,-57288.08
1394,2026-02-01,February,2026,"Darsh keer","Realme Buds Air 3",Electronics,1,10000.00,0.72,9999.28,-9836.65
1394,2026-02-01,February,2026,"Darsh keer","Levis 511 Jeans",Clothing,10,12809.29,40.05,128052.85,-116261.55
1488,2026-03-02,March,2026,"Anusha aurora","Sony WH-1000XM5",Electronics,1,22403.33,37.96,22365.37,18645.69
1488,2026-03-02,March,2026,"Anusha aurora","Milton Flask","Home & Kitchen",8,27889.78,110.00,223008.24,80508.64
3469,2024-09-09,September,2024,"Owen dey","Titan Watch",Others,1,10000.00,21.42,9978.58,3065.19
1377,2026-01-03,January,2026,"Owen dey","WOW Hair Oil",Beauty,10,26610.60,NULL,NULL,NULL
3749,2026-01-19,January,2026,"Ekaja chaudhry","boAt Rockerz 450",Electronics,4,99999.99,13.50,399986.46,-3600013.50
2811,2026-01-17,January,2026,"Ekaja chaudhry","Funskool Monopoly",Toys,9,23490.52,16.22,211398.46,-57917.90
3835,2024-09-11,September,2024,"Eta mittal","h&m basic t-shirt",Clothing,7,10000.00,2.56,69997.44,25945.67
3746,2025-12-26,December,2025,"Eta mittal","Realme Buds Air 3",Electronics,8,20311.98,26.17,162469.67,-14891.13
3578,2027-09-08,September,2027,123,"Redmi Note 13",Electronics,7,12372.04,20.01,86584.27,-30668.88
3578,2027-09-08,September,2027,123,"Milton Flask","Home & Kitchen",1,10000.00,54.28,9945.72,-19450.28
2579,2024-09-24,September,2024,123,"H&M Basic T-Shirt",Clothing,5,10000.00,50.36,49949.64,-214526.76
1482,2025-09-25,September,2025,123,"apple airpods pro",Electronics,NULL,25678.53,2.24,NULL,NULL
2400,2025-04-15,April,2025,"Jonathan nagar","OnePlus Nord CE3",Electronics,3,27702.67,39.54,83068.47,43631.16
523,2025-01-01,January,2025,"Jonathan nagar","Realme Buds Air 3",Electronics,8,10000.00,36.75,79963.25,-208194.03
523,2025-01-01,January,2025,"Jonathan nagar","Realme Buds Air 3",Electronics,1,31485.39,2.95,31482.44,-4537.22
545,2024-09-25,September,2024,"Manbir bhargava","Funskool Monopoly",Toys,NULL,5723.73,NULL,NULL,NULL
424,2025-08-15,August,2025,"Manbir bhargava","Funskool Monopoly",Toys,9,26709.28,0.00,240383.52,-51243.66
3431,2025-10-07,October,2025,"Raagini gour","LAKME LIPSTICK",Beauty,4,5926.34,3.85,23701.51,-86494.25
3431,2025-10-07,October,2025,"Raagini gour","Cosco Basketball",Sports,2,35441.02,0.00,70882.04,22943.36
8,2025-05-28,May,2025,"Raagini gour","Prestige Induction Cooktop","Home & Kitchen",7,9480.10,43.44,66317.26,-210875.32
827,2024-06-13,June,2024,"Amol varma","Atomic Habits",Books,4,99999.99,30.96,399969.00,270126.12
3336,2026-03-03,March,2026,"Harita murthy","Funskool Monopoly",Toys,8,10000.00,59.82,79940.18,-179283.98
3336,2026-03-03,March,2026,"Harita murthy","Allen Solly Formal Shirt",Clothing,3,36682.11,37.42,110008.91,76313.60
3336,2026-03-03,March,2026,"Harita murthy","Realme Buds Air 3",Electronics,1,1094.79,0.26,1094.53,-21075.57
3163,2024-07-09,July,2024,"Harita murthy","Realme Buds Air 3",Electronics,10,5356.75,48.41,53519.09,-70379.71
2442,2025-03-02,March,2025,"Harita murthy","Realme Buds Air 3",Electronics,6,6782.15,22.44,40670.46,-78345.12
2442,2025-03-02,March,2025,"Harita murthy","Psychology of Money",Books,9,29733.00,-10.00,267607.00,175932.91
2030,2025-06-09,June,2025,"Rohan bath","W Women Kurta",Clothing,5,1791.31,38.26,8918.29,-41081.71
1875,2025-03-08,March,2025,"Rohan bath","OnePlus Nord CE3",Electronics,8,13237.36,NULL,NULL,NULL
274,2025-06-03,June,2025,"Rohan bath","Sony WH-1000XM5",Electronics,4,10000.00,2.77,39997.23,-2.77
274,2025-06-03,June,2025,"Rohan bath","Logitech MX Master 3",Electronics,7,33173.92,110.00,232107.44,-6767892.49
240,2024-04-11,April,2024,"Rohan bath","WOW Hair Oil",Beauty,7,20845.57,-10.00,145928.99,42720.85
2769,2025-03-25,March,2025,"Ayaan chaudhari","Mamaearth Face Wash",Beauty,1,37195.83,7.89,37187.94,-5426.26
2769,2025-03-25,March,2025,"Ayaan chaudhari","Lakme Lipstick",Beauty,5,10000.00,NULL,NULL,NULL
2769,2025-03-25,March,2025,"Ayaan chaudhari","Apple AirPods Pro",Electronics,2,3309.00,32.48,6585.52,-38434.74
3537,2026-01-21,January,2026,"Vedhika gulati","LAKME LIPSTICK",Beauty,10,13468.98,110.00,134579.80,-140909.60
3537,2026-01-21,January,2026,"Vedhika gulati","Philips Air Fryer","Home & Kitchen",1,35016.41,110.00,34906.41,-4668.80
2740,2025-03-14,March,2025,"Vedhika gulati","WOW Hair Oil",Beauty,9,22558.86,24.05,203005.69,70309.51
2359,2027-06-07,June,2027,"Ishanvi madan","h&m basic t-shirt",Clothing,1,2555.29,-10.00,2565.29,-13534.09
1450,2025-03-04,March,2025,"Ishanvi madan","Realme Buds Air 3",Electronics,10,20089.40,46.61,200847.39,-20853.61
1209,2024-12-24,December,2024,"Ganga shenoy","Milton Flask","Home & Kitchen",9,32519.09,-10.00,292681.81,-12487.40
1209,2024-12-24,December,2024,"Ganga shenoy","Tata Tea 1kg",Grocery,2,12615.92,110.00,25121.84,12803.28
3818,2024-07-09,July,2024,"Mekhala aurora","Psychology of Money",Books,3,99999.99,0.00,299999.97,269441.94
3818,2024-07-09,July,2024,"Mekhala aurora","allen solly formal shirt",Clothing,10,10000.00,13.03,99986.97,-113778.03
2261,2024-11-22,November,2024,"Mekhala aurora","Samsung Galaxy A54",Electronics,7,9936.39,NULL,NULL,NULL
2261,2024-11-22,November,2024,"Mekhala aurora","Prestige Induction Cooktop","Home & Kitchen",6,14043.98,19.85,84244.03,46765.45
2052,2024-12-30,December,2024,"Mekhala aurora","Samsung Galaxy A54",Electronics,8,16168.23,0.00,129345.84,100874.56
2052,2024-12-30,December,2024,"Mekhala aurora","Prestige Induction Cooktop","Home & Kitchen",2,99999.99,38.91,199961.07,120763.19
1505,2025-03-20,March,2025,"Mekhala aurora","LEGO Classic Set",Toys,1,39969.26,7.29,39961.97,35455.49
199,2025-11-28,November,2025,"Mekhala aurora","Levis 511 Jeans",Clothing,3,22640.68,2.33,67919.71,37919.71
1515,2026-04-04,April,2026,"Ansh vora","Sony WH-1000XM5",Electronics,1,5813.78,1.79,5811.99,-20089.50
1515,2026-04-04,April,2026,"Ansh vora","Lenovo IdeaPad Slim 3",Electronics,9,2071.83,NULL,NULL,NULL
3891,2025-10-30,October,2025,"rohan munshi","Lakme Lipstick",Beauty,5,10000.00,44.18,49955.82,-44.18
3891,2025-10-30,October,2025,"rohan munshi","Levis 511 Jeans",Clothing,1,28993.32,43.66,28949.66,18974.54
1764,2026-01-18,January,2026,"rohan munshi","W Women Kurta",Clothing,4,37297.18,0.00,149188.72,32741.12
528,2025-03-25,March,2025,"rohan munshi","Samsung Galaxy A54",Electronics,8,5643.78,16.12,45134.12,-173735.88
19,2024-04-30,April,2024,"rohan munshi","Apple AirPods Pro",Electronics,3,39202.38,34.88,117572.26,99622.45
2646,2025-08-07,August,2025,"Vedika lalla","Cosco Basketball",Sports,4,16087.96,54.88,64296.96,30290.16
2646,2025-08-07,August,2025,"Vedika lalla","WOW Hair Oil",Beauty,1,11103.67,10.62,11093.05,-58134.61
756,2026-04-01,April,2026,"Vedika lalla","apple airpods pro",Electronics,2,18608.51,0.00,37217.02,31041.66
2072,2026-02-23,February,2026,"Qushi saxena","Funskool Monopoly",Toys,10,26070.12,37.71,260663.49,240166.69
2072,2026-02-23,February,2026,"Qushi saxena","Redmi Note 13",Electronics,3,10725.25,110.00,32065.75,-10706.99
3740,2025-07-12,July,2025,"Kabir shere","Levis 511 Jeans",Clothing,3,25594.81,110.00,76674.43,58744.99
3601,2025-08-09,August,2025,"Kabir shere","Boldfit Yoga Mat",Sports,8,17748.93,NULL,NULL,NULL
1754,2024-05-10,May,2024,"Hardik rajagopal","Levis 511 Jeans",Clothing,1,10000.00,26.09,9973.91,-14457.53
1754,2024-05-10,May,2024,"Hardik rajagopal","cosco basketball",Sports,2,39555.67,1.26,79110.08,59110.08
3717,2026-03-28,March,2026,"Nitesh mitra","Prestige Induction Cooktop","Home & Kitchen",9,28073.78,4.31,252659.71,196441.84
3717,2026-03-28,March,2026,"Nitesh mitra","Levis 511 Jeans",Clothing,10,30171.87,35.58,301683.12,82002.12
1988,2024-11-02,November,2024,"Nitesh mitra","Redmi Note 13",Electronics,1,8399.46,18.56,8380.90,-1619.10
376,2023-06-15,June,2023,"Nitesh mitra","Realme Buds Air 3",Electronics,5,22970.57,NULL,NULL,NULL
353,2024-09-04,September,2024,"Yashawini vig","Samsung Galaxy A54",Electronics,999,34395.70,-10.00,34361314.30,1571367.07
3713,2025-04-13,April,2025,"Logan mody","LEGO Classic Set",Toys,10,25580.22,20.26,255781.94,47990.44
3844,2024-08-26,August,2024,"Amara jhaveri","Apple AirPods Pro",Electronics,1,25783.85,NULL,NULL,NULL
3678,2025-07-31,July,2025,"Amara jhaveri","OnePlus Nord CE3",Electronics,1,21812.91,110.00,21702.91,-691.34
3678,2025-07-31,July,2025,"Amara jhaveri","H&M Basic T-Shirt",Clothing,3,2397.39,NULL,NULL,NULL
3678,2025-07-31,July,2025,"Amara jhaveri","OnePlus Nord CE3",Electronics,10,16301.64,-10.00,163026.40,123899.30
2192,2024-11-19,November,2024,"Indali munshi","BOLDFIT YOGA MAT",Sports,7,7974.87,110.00,55714.09,-31045.87
1731,2024-06-15,June,2024,"Ekansh palla","Apple AirPods Pro",Electronics,8,24854.92,24.36,198815.00,118815.00
1683,2025-12-31,December,2025,"Ekansh palla","Cosco Basketball",Sports,NULL,20698.20,0.00,NULL,NULL
1683,2025-12-31,December,2025,"Ekansh palla","Levis 511 Jeans",Clothing,8,22300.22,12.91,178388.85,80751.97
3807,2025-05-27,May,2025,"Sanya karan","Tata Tea 1kg",Grocery,3,19599.78,18.10,58781.24,-22249.84
2953,2024-08-25,August,2024,"Sanya karan","Fire-Boltt Phoenix",Electronics,3,24030.06,20.12,72070.06,65303.38
576,2024-08-20,August,2024,"Sanya karan","Logitech MX Master 3",Electronics,9,10000.00,110.00,89890.00,-131927.69
576,2024-08-20,August,2024,"Sanya karan","Boldfit Yoga Mat",Sports,8,25956.72,NULL,NULL,NULL
1757,2024-09-11,September,2024,"Zaid mukherjee","h&m basic t-shirt",Clothing,6,3538.84,8.37,21224.67,-16533.99
1757,2024-09-11,September,2024,"Zaid mukherjee","Apple AirPods Pro",Electronics,NULL,10000.00,NULL,NULL,NULL
1757,2024-09-11,September,2024,"Zaid mukherjee","Boldfit Yoga Mat",Sports,1,7885.01,57.08,7827.93,-7033.93
287,2024-09-20,September,2024,"Zaid mukherjee","LENOVO IDEAPAD SLIM 3",Electronics,9,8804.16,41.97,79195.47,-140535.21
1598,1900-01-01,January,1900,"Hitesh pingle","Cosco Basketball",Sports,3,20026.33,0.00,60078.99,59297.79
97,2024-12-26,December,2024,"Hitesh pingle","Boldfit Yoga Mat",Sports,4,9766.21,110.00,38954.84,-100843.52
2508,2025-09-17,September,2025,"Triveni sawhney","Allen Solly Formal Shirt",Clothing,1,754.57,51.33,703.24,-56146.36
699,2024-06-11,June,2024,"Triveni sawhney","WOW Hair Oil",Beauty,999,10000.00,48.75,9989951.25,-59168481.09
485,2025-10-11,October,2025,123,"Allen Solly Formal Shirt",Clothing,1,10000.00,19.15,9980.85,-17221.24
50,0000-00-00,NULL,0,123,"OnePlus Nord CE3",Electronics,5,20693.11,-10.00,103475.55,24644.20
50,0000-00-00,NULL,0,123,"Mamaearth Face Wash",Beauty,6,35881.02,25.55,215260.57,31300.45
2681,2027-08-21,August,2027,"Nicholas krish","Atomic Habits",Books,8,31739.93,6.97,253912.47,-16396.17
2392,2024-11-03,November,2024,"Nicholas krish","Fire-Boltt Phoenix",Electronics,2,10000.00,13.14,19986.86,-13.14
1281,2025-10-19,October,2025,"Nicholas krish","Titan Watch",Others,2,7288.29,55.64,14520.94,-20662.88
2996,2025-07-29,July,2025,"Rohan brahmbhatt","redmi note 13",Electronics,8,30768.96,48.08,246103.60,-7212.16
1434,2025-10-03,October,2025,"Rohan brahmbhatt","Samsung Galaxy A54",Electronics,NULL,18978.51,NULL,NULL,NULL
594,2026-01-16,January,2026,"Rohan brahmbhatt","Fire-Boltt Phoenix",Electronics,3,36902.54,28.81,110678.81,51857.33
465,0000-00-00,NULL,0,"Rohan brahmbhatt","COSCO BASKETBALL",Sports,5,99999.99,13.82,499986.13,379488.08
2108,2025-11-23,November,2025,"Fiyaz karnik","Milton Flask","Home & Kitchen",7,22136.32,54.16,154900.08,30212.93
1795,2024-07-27,July,2024,"Fiyaz karnik","Fire-Boltt Phoenix",Electronics,999,33648.58,30.22,33614901.20,14027348.36
3647,2024-08-09,August,2024,"Charita reddy","Sony WH-1000XM5",Electronics,9,16455.99,-10.00,148113.91,-131238.89
3647,2024-08-09,August,2024,"Charita reddy","Tata Tea 1kg",Grocery,8,10000.00,NULL,NULL,NULL
1666,2024-09-20,September,2024,"Charita reddy","LEGO Classic Set",Toys,3,29970.35,57.93,89853.12,5626.41
1664,2024-10-10,October,2024,"Charita reddy","Redmi Note 13",Electronics,10,8168.66,110.00,81576.60,-60999.20
1664,2024-10-10,October,2024,"Charita reddy","Wings of Fire",Books,7,8751.26,NULL,NULL,NULL
2752,2024-10-26,October,2024,"Lila pant","Apple AirPods Pro",Electronics,7,10000.00,59.54,69940.46,28057.57
2752,2024-10-26,October,2024,"Lila pant","Psychology of Money",Books,2,10000.00,110.00,19890.00,-27726.30
2484,2028-09-03,September,2028,"Lila pant","OnePlus Nord CE3",Electronics,1,24564.81,110.00,24454.81,1311.68
737,2025-07-30,July,2025,"Lila pant","LEGO Classic Set",Toys,1,31726.28,8.59,31717.69,27211.21
737,2025-07-30,July,2025,"Lila pant","W Women Kurta",Clothing,5,9779.91,56.60,48842.95,-92468.00
169,2026-01-15,January,2026,"Chasmum mukhopadhyay","Logitech MX Master 3",Electronics,3,10000.00,0.00,30000.00,22249.92
35,2027-10-13,October,2027,"Amaira chauhan","OnePlus Nord CE3",Electronics,2,10000.00,0.82,19999.18,-6292.36
2753,2024-12-07,December,2024,"Warinder ramaswamy","Samsung Galaxy A54",Electronics,5,99999.99,1.51,499998.44,449537.89
2701,2026-01-17,January,2026,"Warinder ramaswamy","Levis 511 Jeans",Clothing,1,10000.00,28.07,9971.93,-28.07
1080,2025-03-23,March,2025,"Warinder ramaswamy","Apple AirPods Pro",Electronics,9,7829.63,41.88,70424.79,16575.36
2906,2024-10-11,October,2024,"Wishi vaidya","OnePlus Nord CE3",Electronics,2,13812.19,NULL,NULL,NULL
626,2025-02-19,February,2025,"Wishi vaidya","Levis 511 Jeans",Clothing,999,17516.23,45.34,17498668.43,-6908340.13
626,2025-02-19,February,2025,"Wishi vaidya","OnePlus Nord CE3",Electronics,1,24913.92,31.17,24882.75,-4307.46
3803,0000-00-00,NULL,0,"Abhimanyu bakshi","Psychology of Money",Books,2,11833.55,110.00,23557.10,7329.02
1647,2024-10-30,October,2024,"Abhimanyu bakshi","Funskool Monopoly",Toys,7,16022.61,110.00,112048.27,97700.51
1307,2025-04-23,April,2025,"Abhimanyu bakshi","Samsung Galaxy A54",Electronics,4,8241.68,5.46,32961.26,-98329.82
1307,2025-04-23,April,2025,"Abhimanyu bakshi","Boldfit Yoga Mat",Sports,4,31390.02,11.91,125548.17,123121.69
3280,2025-03-26,March,2025,"Logan mani","Wings of Fire",Books,8,10000.00,59.30,79940.70,-141711.30
544,2028-04-16,April,2028,"Abeer banerjee","Wings of Fire",Books,6,99999.99,NULL,NULL,NULL
39,2025-11-05,November,2025,"Abeer banerjee","Atomic Habits",Books,2,17129.79,-10.00,34269.58,-30651.86
938,2025-01-14,January,2025,"Girik shukla","Wings of Fire",Books,3,13926.92,-10.00,41790.76,-10517.84
3829,2025-07-17,July,2025,"Saksham sachdeva","Milton Flask","Home & Kitchen",2,99999.99,27.47,199972.51,184750.15
3829,2025-07-17,July,2025,"Saksham sachdeva","H&M Basic T-Shirt",Clothing,6,39764.96,110.00,238479.76,-78891.92
2850,2024-06-01,June,2024,"Saksham sachdeva","Realme Buds Air 3",Electronics,NULL,33017.52,59.62,NULL,NULL
3230,2026-01-07,January,2026,"Nicholas mitra","W Women Kurta",Clothing,7,4550.01,58.47,31791.60,-157934.09
3230,2026-01-07,January,2026,"Nicholas mitra","OnePlus Nord CE3",Electronics,5,39376.33,27.24,196854.41,167073.71
2947,2025-09-02,September,2025,"Nicholas mitra","Fire-Boltt Phoenix",Electronics,6,35142.95,49.35,210808.35,150808.35
1932,2025-12-07,December,2025,"Omya kunda","Tata Tea 1kg",Grocery,9,10000.00,14.20,89985.80,34552.28
3959,2026-02-05,February,2026,"Samesh loke","Realme Buds Air 3",Electronics,7,36246.54,31.92,253693.86,-6803.37
1997,2024-07-10,July,2024,"Samesh loke","Lakme Lipstick",Beauty,4,29522.45,40.09,118049.71,31940.87
1997,2024-07-10,July,2024,"Samesh loke","Funskool Monopoly",Toys,1,4549.16,NULL,NULL,NULL
1997,2024-07-10,July,2024,"Samesh loke","Fire-Boltt Phoenix",Electronics,7,6343.48,28.55,44375.81,28586.89
795,2025-01-15,January,2025,"Samesh loke","Lakme Lipstick",Beauty,5,10000.00,27.11,49972.89,-27.11
795,2025-01-15,January,2025,"Samesh loke","Psychology of Money",Books,3,16371.30,35.59,49078.31,18520.28
794,2025-07-28,July,2025,"Samesh loke","Samsung Galaxy A54",Electronics,NULL,18061.26,5.66,NULL,NULL
635,2025-05-06,May,2025,"Samesh loke","FUNSKOOL MONOPOLY",Toys,999,13900.21,9.30,13886300.49,-27184018.08
2622,2025-09-12,September,2025,"nirja swaminathan","h&m basic t-shirt",Clothing,1,25186.49,32.29,25154.20,9054.82
1510,2025-10-01,October,2025,"nirja swaminathan","Lakme Lipstick",Beauty,1,10000.00,23.54,9976.46,-7001.26
1510,2025-10-01,October,2025,"nirja swaminathan","WOW Hair Oil",Beauty,9,23594.62,46.15,212305.43,96815.36
322,2025-02-19,February,2025,"nirja swaminathan","Funskool Monopoly",Toys,8,2677.31,41.61,21376.87,-218015.45
534,2025-11-29,November,2025,"Gaurang master","Sony WH-1000XM5",Electronics,NULL,725.25,110.00,NULL,NULL
534,2025-11-29,November,2025,"Gaurang master","Boldfit Yoga Mat",Sports,4,37101.35,8.53,148396.87,8598.51
3821,2025-03-10,March,2025,"Pushti ram","Realme Buds Air 3",Electronics,999,7996.59,0.00,7988593.41,-16936446.60
2273,2025-07-05,July,2025,"Faraj mand","Nike Running Shoes",Sports,10,30647.05,7.23,306463.27,-39359.33
616,2025-12-13,December,2025,"Faraj mand","Logitech MX Master 3",Electronics,10,33033.34,18.71,330314.69,127840.89
30,2024-06-28,June,2024,"Faraj mand","Levis 511 Jeans",Clothing,6,17704.26,32.92,106192.64,32964.98
30,2024-06-28,June,2024,"Faraj mand","Funskool Monopoly",Toys,9,10000.00,11.13,89988.87,-11.13
2841,2025-09-01,September,2025,"Ethan gupta","allen solly formal shirt",Clothing,8,14464.28,0.00,115714.24,-55297.76
2841,2025-09-01,September,2025,"Ethan gupta","Levis 511 Jeans",Clothing,6,99999.99,18.38,599981.56,572217.22
2841,2025-09-01,September,2025,"Ethan gupta","Tata Tea 1kg",Grocery,2,10000.00,NULL,NULL,NULL
2431,2025-01-25,January,2025,"Ethan gupta","Fire-Boltt Phoenix",Electronics,1,17884.53,7.41,17877.12,-1730.04
1629,2024-07-08,July,2024,"Ethan gupta","Titan Watch",Others,8,1498.99,55.16,11936.76,-43370.36
1629,2024-07-08,July,2024,"Ethan gupta","Tata Tea 1kg",Grocery,1,28394.81,52.23,28342.58,8123.89
1513,2026-01-05,January,2026,"Ethan gupta","Redmi Note 13",Electronics,6,39444.17,23.35,236641.67,72690.23
788,2025-09-22,September,2025,"Ethan gupta","Lakme Lipstick",Beauty,1,32096.92,-10.00,32106.92,-6258.36
375,2024-08-01,August,2024,"Ethan gupta","Sony WH-1000XM5",Electronics,1,17261.52,15.07,17246.45,-8655.04
3146,2025-07-04,July,2025,"Edhitha sastry","LENOVO IDEAPAD SLIM 3",Electronics,4,24932.77,44.47,99686.61,2028.53
1126,2026-02-09,February,2026,"Edhitha sastry","Realme Buds Air 3",Electronics,2,3057.78,17.76,6097.80,-38242.40
3961,2024-08-08,August,2024,"Rachit anne","OnePlus Nord CE3",Electronics,1,39354.79,55.84,39298.95,26153.18
3961,2024-08-08,August,2024,"Rachit anne","Lakme Lipstick",Beauty,10,25906.79,59.28,259008.62,159008.62
3664,2025-02-17,February,2025,"Rachit anne","Cosco Basketball",Sports,9,24207.41,110.00,217756.69,215413.09
2482,2024-10-29,October,2024,"Rachit anne","WOW Hair Oil",Beauty,5,10000.00,12.89,49987.11,-78121.44
2482,2024-10-29,October,2024,"Rachit anne","boAt Rockerz 450",Electronics,10,5107.10,0.00,51071.00,-48929.00
2482,2024-10-29,October,2024,"Rachit anne","Levis 511 Jeans",Clothing,4,32273.74,41.97,129052.99,89052.99
